,"0","2016-10-03T15:04:01","1211","7"
,"0","2016-10-03T15:10:54","1211","9"
"M","26","2016-10-03T21:16:26","1213","1"
"M","26","2016-10-03T11:00:17","1213","1"
"M","26","2016-10-03T20:19:31","1213","3"
"M","26","2016-10-03T08:53:45","1213","1"
"M","26","2016-10-03T20:52:25","1213","3"
"M","26","2016-10-03T13:32:57","1213","1"
"M","26","2016-10-03T13:48:47","1213","1"
"M","26","2016-10-03T09:44:04","1213","3"
"M","26","2016-10-03T16:31:07","1213","3"
"M","26","2016-10-03T18:13:36","1213","3"
"M","26","2016-10-03T18:20:15","1213","3"
"M","26","2016-10-03T11:38:34","1213","3"
"M","26","2016-10-03T22:48:57","1213","3"
"M","26","2016-10-03T18:05:16","1213","3"
"M","26","2016-10-03T06:55:09","1213","1"
"M","26","2016-10-03T16:50:21","1213","3"
"M","26","2016-10-03T09:38:38","1213","1"
"M","26","2016-10-03T17:34:30","1213","1"
"M","26","2016-10-03T09:07:55","1213","3"
"M","26","2016-10-03T13:49:47","1213","7"
"M","26","2016-10-03T06:34:56","1213","1"
"M","26","2016-10-03T10:23:52","1213","1"
"M","26","2016-10-03T07:34:44","1213","1"
"M","26","2016-10-03T20:04:50","1213","3"
"M","26","2016-10-03T16:13:20","1213","1"
"M","26","2016-10-03T18:06:42","1213","1"
"M","26","2016-10-03T12:24:35","1213","3"
"M","26","2016-10-03T13:25:40","1213","1"
"M","26","2016-10-03T21:17:03","1213","1"
"M","26","2016-10-03T12:36:58","1213","3"
"M","26","2016-10-03T16:25:02","1213","3"
"M","26","2016-10-03T07:27:04","1213","3"
"M","26","2016-10-03T17:13:21","1213","3"
"M","26","2016-10-03T17:09:44","1213","1"
"M","26","2016-10-03T20:35:31","1213","3"
"M","26","2016-10-03T18:52:03","1213","3"
"M","26","2016-10-03T12:49:00","1213","1"
"M","26","2016-10-03T06:02:06","1213","1"
"M","26","2016-10-03T16:35:15","1213","3"
"M","26","2016-10-03T06:26:20","1213","3"
"M","26","2016-10-03T17:30:37","1213","1"
"M","26","2016-10-03T08:47:21","1213","1"
"M","26","2016-10-03T11:51:21","1213","1"
"M","26","2016-10-03T20:58:19","1213","3"
"M","26","2016-10-03T17:35:10","1213","3"
"M","26","2016-10-03T14:12:46","1213","3"
"M","26","2016-10-03T13:23:08","1213","1"
"M","26","2016-10-03T17:05:09","1213","1"
,"0","2016-10-03T12:21:39","1026","3"
,"0","2016-10-03T16:44:09","1026","3"
,"0","2016-10-03T21:31:37","1026","7"
,"0","2016-10-03T16:42:17","1026","1"
,"0","2016-10-03T09:53:12","1026","7"
,"0","2016-10-03T09:52:45","1026","3"
,"0","2016-10-03T19:12:48","1026","3"
,"0","2016-10-03T10:12:32","1026","7"
,"0","2016-10-03T11:58:54","1026","1"
,"0","2016-10-03T16:23:53","1026","1"
,"0","2016-10-03T12:27:14","1026","3"
,"0","2016-10-03T09:53:22","1026","9"
,"0","2016-10-03T16:42:35","1026","7"
,"0","2016-10-03T16:42:00","1026","7"
,"0","2016-10-03T12:34:05","1026","9"
,"0","2016-10-03T09:53:37","1026","3"
,"0","2016-10-03T16:28:26","1026","3"
,"0","2016-10-03T22:33:13","1026","7"
,"0","2016-10-03T16:24:16","1026","7"
,"0","2016-10-03T08:13:20","1026","7"
,"0","2016-10-03T08:13:17","1026","7"
,"0","2016-10-03T21:59:06","1026","9"
,"0","2016-10-03T09:51:13","1026","3"
"F","76","2016-10-03T20:03:39","1026","3"
"F","76","2016-10-03T15:08:05","1026","1"
"F","76","2016-10-03T16:00:27","1026","3"
"F","76","2016-10-03T09:15:56","1026","1"
"F","76","2016-10-03T11:29:57","1026","1"
"F","76","2016-10-03T13:55:45","1026","1"
"F","76","2016-10-03T19:54:05","1026","1"
"F","76","2016-10-03T09:28:00","1026","1"
"F","76","2016-10-03T19:42:06","1026","1"
"F","76","2016-10-03T20:01:21","1026","1"
"F","76","2016-10-03T14:22:28","1026","3"
"F","76","2016-10-03T20:14:28","1026","1"
"F","76","2016-10-03T20:49:40","1026","1"
"F","76","2016-10-03T11:33:14","1026","3"
"F","76","2016-10-03T13:53:46","1026","1"
"F","76","2016-10-03T12:22:06","1026","1"
,"0","2016-10-03T07:33:13","1149","7"
,"0","2016-10-03T18:10:56","1149","1"
,"0","2016-10-03T07:07:28","1149","7"
,"0","2016-10-03T17:30:43","1149","1"
,"0","2016-10-03T14:43:55","1149","3"
,"0","2016-10-03T01:48:20","1453","3"
,"0","2016-10-03T12:06:58","1453","3"
,"0","2016-10-03T16:05:27","1453","3"
,"0","2016-10-03T18:04:59","1453","3"
,"0","2016-10-03T20:14:30","1453","3"
,"0","2016-10-03T22:06:28","1453","3"
,"0","2016-10-03T08:21:27","1453","3"
,"0","2016-10-03T10:05:38","1453","3"
,"0","2016-10-03T14:06:00","1453","3"
"M","33","2016-10-03T18:50:24","1239","3"
"M","33","2016-10-03T19:11:49","1239","1"
"M","33","2016-10-03T18:49:36","1239","3"
"M","33","2016-10-03T19:02:49","1239","1"
"M","33","2016-10-03T19:02:08","1239","3"
"M","33","2016-10-03T17:07:27","1239","1"
"M","33","2016-10-03T17:19:31","1239","7"
"M","33","2016-10-03T18:55:57","1239","3"
"M","33","2016-10-03T19:18:12","1239","1"
"M","33","2016-10-03T18:12:19","1239","1"
"M","33","2016-10-03T16:12:24","1239","3"
"M","67","2016-10-03T10:35:28","1111","9"
"F","53","2016-10-03T10:11:58","1203","7"
"F","53","2016-10-03T10:03:58","1203","7"
"F","53","2016-10-03T10:03:56","1203","7"
"F","53","2016-10-03T10:21:38","1203","3"
"M","44","2016-10-03T11:58:57","1214","3"
"M","44","2016-10-03T14:31:48","1214","3"
"M","44","2016-10-03T14:27:23","1214","3"
"M","44","2016-10-03T11:57:56","1214","3"
"M","44","2016-10-03T14:30:47","1214","3"
"M","44","2016-10-03T13:32:59","1214","3"
"F","72","2016-10-03T17:54:54","1114","7"
"M","41","2016-10-03T13:53:32","1117","3"
"M","41","2016-10-03T16:04:34","1117","3"
"M","41","2016-10-03T17:36:29","1117","1"
"M","27","2016-10-03T07:42:51","1089","3"
"M","27","2016-10-03T17:42:30","1089","3"
"M","27","2016-10-03T19:57:51","1089","1"
"M","27","2016-10-03T21:50:10","1089","1"
"M","27","2016-10-03T18:25:00","1089","3"
"M","27","2016-10-03T13:48:46","1089","1"
"M","27","2016-10-03T16:39:24","1089","1"
"M","27","2016-10-03T13:47:18","1089","3"
"M","27","2016-10-03T14:13:35","1089","1"
"M","49","2016-10-03T11:50:31","1215","1"
"M","49","2016-10-03T11:51:35","1215","1"
"M","49","2016-10-03T11:50:37","1215","1"
"M","49","2016-10-03T11:48:54","1215","1"
,"0","2016-10-03T14:02:47","1149","7"
,"0","2016-10-03T11:39:57","1149","7"
,"0","2016-10-03T17:05:31","1149","7"
,"0","2016-10-03T17:08:04","1149","7"
,"0","2016-10-03T14:39:14","1149","7"
,"0","2016-10-03T17:53:42","1149","1"
,"0","2016-10-03T11:19:07","1149","3"
,"0","2016-10-03T14:44:26","1149","1"
,"0","2016-10-03T15:01:53","1149","1"
,"0","2016-10-03T19:12:50","1149","3"
,"0","2016-10-03T13:07:08","1149","1"
,"0","2016-10-03T17:45:37","1149","1"
,"0","2016-10-03T17:03:37","1149","7"
,"0","2016-10-03T12:52:28","1149","1"
,"0","2016-10-03T08:55:25","1149","3"
,"0","2016-10-03T14:19:13","1149","7"
,"0","2016-10-03T14:19:13","1149","9"
,"0","2016-10-03T19:47:33","1149","3"
,"0","2016-10-03T14:35:38","1149","3"
,"0","2016-10-03T14:00:12","1149","1"
,"0","2016-10-03T14:08:05","1149","1"
,"0","2016-10-03T14:39:04","1149","7"
,"0","2016-10-03T18:25:25","1149","1"
,"0","2016-10-03T18:57:06","1149","1"
,"0","2016-10-03T16:24:11","1149","1"
,"0","2016-10-03T09:54:28","1149","1"
,"0","2016-10-03T14:07:31","1149","1"
,"0","2016-10-03T12:04:57","1149","3"
,"0","2016-10-03T17:44:27","1149","1"
,"0","2016-10-03T17:36:06","1149","3"
,"0","2016-10-03T12:51:38","1149","7"
,"0","2016-10-03T15:41:32","1149","3"
,"0","2016-10-03T15:57:03","1149","1"
,"0","2016-10-03T17:06:13","1149","1"
,"0","2016-10-03T16:46:26","1149","3"
,"0","2016-10-03T17:40:42","1149","1"
,"0","2016-10-03T17:20:10","1149","1"
,"0","2016-10-03T19:11:52","1149","7"
,"0","2016-10-03T19:12:25","1149","1"
,"0","2016-10-03T10:19:18","1149","3"
,"0","2016-10-03T16:25:59","1149","3"
,"0","2016-10-03T11:55:25","1149","1"
,"0","2016-10-03T11:05:31","1149","1"
,"0","2016-10-03T12:57:11","1149","7"
,"0","2016-10-03T17:03:10","1149","1"
,"0","2016-10-03T08:25:30","1149","3"
,"0","2016-10-03T11:24:27","1149","1"
,"0","2016-10-03T14:55:01","1149","1"
,"0","2016-10-03T18:55:13","1149","1"
,"0","2016-10-03T11:20:10","1149","3"
,"0","2016-10-03T11:06:45","1149","7"
,"0","2016-10-03T10:15:40","1149","3"
,"0","2016-10-03T17:41:50","1149","3"
,"0","2016-10-03T14:54:10","1149","1"
,"0","2016-10-03T10:16:27","1149","1"
,"0","2016-10-03T17:10:56","1149","1"
,"0","2016-10-03T17:52:20","1149","1"
,"0","2016-10-03T11:30:32","1149","3"
,"0","2016-10-03T14:41:26","1149","1"
"F","46","2016-10-03T07:21:50","1013","1"
"F","46","2016-10-03T11:58:32","1013","1"
"F","46","2016-10-03T15:51:16","1013","1"
"F","46","2016-10-03T18:09:52","1013","1"
"F","46","2016-10-03T11:44:22","1013","3"
"F","46","2016-10-03T17:05:27","1013","3"
"F","46","2016-10-03T14:40:23","1013","1"
"F","46","2016-10-03T15:28:46","1013","1"
"F","46","2016-10-03T11:26:41","1013","1"
"F","46","2016-10-03T16:25:16","1013","1"
"F","46","2016-10-03T12:30:38","1013","3"
"F","46","2016-10-03T15:13:06","1013","3"
"F","46","2016-10-03T07:20:34","1013","3"
"F","46","2016-10-03T07:46:11","1013","3"
"F","46","2016-10-03T18:23:16","1013","3"
"F","46","2016-10-03T14:49:25","1013","1"
"F","46","2016-10-03T13:56:15","1013","1"
"F","46","2016-10-03T16:24:05","1013","1"
"F","46","2016-10-03T07:38:28","1013","3"
"F","46","2016-10-03T07:39:09","1013","1"
"F","46","2016-10-03T20:05:30","1013","3"
"M","54","2016-10-03T15:13:40","1089","3"
"M","54","2016-10-03T07:39:37","1089","3"
"M","54","2016-10-03T15:44:00","1089","3"
"M","54","2016-10-03T18:30:43","1089","3"
"M","54","2016-10-03T16:10:09","1089","3"
"M","54","2016-10-03T17:37:00","1089","3"
"M","54","2016-10-03T22:14:40","1089","3"
"M","54","2016-10-03T17:37:28","1089","3"
"M","54","2016-10-03T07:27:37","1089","3"
"M","54","2016-10-03T11:41:27","1089","7"
"M","54","2016-10-03T17:10:41","1089","3"
"M","54","2016-10-03T21:48:18","1089","3"
"M","51","2016-10-03T08:42:16","1052","3"
"M","64","2016-10-03T17:45:58","1135","7"
"M","64","2016-10-03T18:58:19","1135","7"
"M","64","2016-10-03T18:52:49","1135","7"
"M","64","2016-10-03T19:02:05","1135","3"
"M","64","2016-10-03T17:53:04","1135","7"
"M","64","2016-10-03T15:11:06","1135","3"
"M","64","2016-10-03T18:56:25","1135","7"
"M","64","2016-10-03T18:54:33","1135","7"
"M","64","2016-10-03T18:53:34","1135","7"
"M","64","2016-10-03T18:56:51","1135","7"
"M","64","2016-10-03T19:07:35","1135","1"
"M","64","2016-10-03T18:55:03","1135","7"
"M","64","2016-10-03T18:55:40","1135","7"
"M","64","2016-10-03T18:52:24","1135","3"
"M","64","2016-10-03T17:52:31","1135","7"
"M","64","2016-10-03T17:52:24","1135","9"
"M","64","2016-10-03T18:59:18","1135","7"
"M","64","2016-10-03T19:59:26","1135","7"
"M","64","2016-10-03T18:54:51","1135","7"
"M","64","2016-10-03T18:57:10","1135","7"
"M","71","2016-10-03T20:06:57","1204","3"
"M","71","2016-10-03T10:49:06","1204","3"
"M","71","2016-10-03T19:34:02","1204","3"
"M","39","2016-10-03T13:47:13","1223","3"
"M","39","2016-10-03T12:21:45","1223","1"
"M","39","2016-10-03T17:20:43","1223","1"
"M","39","2016-10-03T16:56:24","1223","3"
"M","39","2016-10-03T07:11:20","1223","1"
"M","39","2016-10-03T17:04:24","1223","3"
"M","39","2016-10-03T14:43:38","1223","3"
,"0","2016-10-03T08:19:10","1221","7"
,"0","2016-10-03T08:19:06","1221","7"
,"0","2016-10-03T11:00:06","1221","3"
,"0","2016-10-03T12:42:59","1221","1"
,"0","2016-10-03T15:49:33","1221","1"
,"0","2016-10-03T11:31:03","1221","3"
,"0","2016-10-03T17:27:49","1221","7"
,"0","2016-10-03T17:27:49","1221","7"
,"0","2016-10-03T14:52:48","1221","1"
,"0","2016-10-03T08:09:34","1221","3"
,"0","2016-10-03T18:50:40","1221","3"
,"0","2016-10-03T18:16:12","1221","3"
,"0","2016-10-03T21:17:32","1221","7"
,"0","2016-10-03T09:01:25","1221","3"
,"0","2016-10-03T19:03:58","1221","3"
,"0","2016-10-03T17:34:48","1221","3"
,"0","2016-10-03T18:57:55","1221","3"
,"0","2016-10-03T15:08:33","1221","1"
,"0","2016-10-03T10:24:03","1221","1"
,"0","2016-10-03T10:36:07","1221","3"
,"0","2016-10-03T14:36:43","1221","3"
,"0","2016-10-03T09:35:47","1221","3"
,"0","2016-10-03T09:38:02","1221","7"
,"0","2016-10-03T12:21:44","1221","3"
,"0","2016-10-03T18:17:17","1221","3"
,"0","2016-10-03T09:30:58","1221","3"
,"0","2016-10-03T19:48:56","1221","3"
,"0","2016-10-03T17:58:43","1221","3"
,"0","2016-10-03T09:37:37","1221","1"
,"0","2016-10-03T09:07:40","1221","1"
,"0","2016-10-03T21:17:42","1221","7"
,"0","2016-10-03T21:17:41","1221","7"
,"0","2016-10-03T14:31:47","1221","3"
,"0","2016-10-03T10:10:15","1221","3"
,"0","2016-10-03T10:56:21","1221","1"
,"0","2016-10-03T11:53:36","1221","3"
,"0","2016-10-03T08:20:55","1221","7"
,"0","2016-10-03T08:20:48","1221","9"
,"0","2016-10-03T12:28:18","1221","3"
,"0","2016-10-03T19:00:27","1221","1"
,"0","2016-10-03T08:22:51","1221","7"
,"0","2016-10-03T12:29:49","1221","3"
,"0","2016-10-03T17:24:52","1221","3"
,"0","2016-10-03T10:44:09","1221","3"
"M","73","2016-10-03T13:03:46","1214","1"
"M","73","2016-10-03T13:32:53","1214","7"
"M","73","2016-10-03T10:01:01","1214","1"
"M","73","2016-10-03T20:34:35","1214","1"
"F","65","2016-10-03T14:30:51","1212","3"
"F","65","2016-10-03T13:21:36","1212","3"
,"0","2016-10-03T07:21:15","1064","7"
,"0","2016-10-03T08:56:27","1064","1"
,"0","2016-10-03T07:01:21","1064","7"
,"0","2016-10-03T13:54:13","1064","7"
,"0","2016-10-03T17:04:19","1064","3"
,"0","2016-10-03T14:12:53","1064","1"
,"0","2016-10-03T14:49:57","1064","1"
,"0","2016-10-03T18:36:13","1064","7"
,"0","2016-10-03T08:06:17","1064","1"
,"0","2016-10-03T08:08:25","1064","1"
,"0","2016-10-03T09:39:20","1064","1"
,"0","2016-10-03T14:54:41","1064","3"
,"0","2016-10-03T15:01:04","1064","1"
,"0","2016-10-03T20:21:50","1064","1"
,"0","2016-10-03T13:54:13","1064","7"
,"0","2016-10-03T13:54:12","1064","7"
,"0","2016-10-03T14:15:01","1064","1"
,"0","2016-10-03T08:01:19","1064","7"
,"0","2016-10-03T14:05:06","1064","1"
,"0","2016-10-03T15:21:40","1064","3"
,"0","2016-10-03T19:48:10","1064","3"
,"0","2016-10-03T07:37:44","1064","1"
"M","66","2016-10-03T15:26:15","1064","7"
"M","66","2016-10-03T12:18:33","1064","3"
"M","56","2016-10-03T16:53:34","1039","3"
"M","56","2016-10-03T18:48:12","1039","1"
"M","56","2016-10-03T16:54:20","1039","3"
"M","56","2016-10-03T11:52:37","1039","7"
"M","56","2016-10-03T14:54:55","1039","3"
"M","56","2016-10-03T16:51:25","1039","3"
"M","56","2016-10-03T15:52:15","1039","7"
"M","56","2016-10-03T15:52:12","1039","7"
"M","56","2016-10-03T10:21:07","1039","3"
"M","56","2016-10-03T15:56:40","1039","1"
"M","56","2016-10-03T18:51:29","1039","1"
"M","56","2016-10-03T15:55:44","1039","1"
,"0","2016-10-03T16:58:56","1043","3"
,"0","2016-10-03T15:50:46","1043","1"
,"0","2016-10-03T16:11:56","1043","3"
,"0","2016-10-03T11:06:59","1043","3"
,"0","2016-10-03T14:50:23","1043","1"
,"0","2016-10-03T11:15:08","1043","7"
,"0","2016-10-03T18:09:20","1043","1"
,"0","2016-10-03T08:07:05","1453","3"
,"0","2016-10-03T08:40:07","1453","1"
,"0","2016-10-03T15:30:07","1453","1"
,"0","2016-10-03T10:48:53","1453","3"
,"0","2016-10-03T09:53:38","1453","3"
,"0","2016-10-03T08:50:15","1453","1"
,"0","2016-10-03T11:22:11","1453","3"
,"0","2016-10-03T07:12:56","1453","3"
,"0","2016-10-03T07:29:43","1453","1"
,"0","2016-10-03T10:02:46","1453","1"
,"0","2016-10-03T15:16:34","1453","3"
,"0","2016-10-03T10:44:26","1453","3"
,"0","2016-10-03T07:40:01","1453","1"
,"0","2016-10-03T07:27:05","1453","3"
,"0","2016-10-03T15:14:30","1453","3"
,"0","2016-10-03T13:19:51","1453","3"
,"0","2016-10-03T10:41:22","1194","1"
,"0","2016-10-03T17:36:26","1194","3"
,"0","2016-10-03T10:44:15","1194","1"
"M","51","2016-10-03T08:44:20","1222","3"
"M","51","2016-10-03T14:06:30","1222","1"
"F","43","2016-10-03T17:04:03","1124","7"
"F","43","2016-10-03T16:30:58","1124","1"
"F","43","2016-10-03T17:03:52","1124","7"
"F","43","2016-10-03T16:29:48","1124","1"
"F","43","2016-10-03T16:28:11","1124","1"
"F","43","2016-10-03T17:02:43","1124","1"
"F","47","2016-10-03T10:35:52","1146","3"
"F","47","2016-10-03T15:10:46","1146","3"
"F","47","2016-10-03T08:06:51","1146","3"
"F","47","2016-10-03T07:48:30","1146","3"
"F","47","2016-10-03T08:01:54","1146","1"
"F","47","2016-10-03T17:05:55","1146","3"
,"0","2016-10-03T10:26:16","1033","1"
"M","37","2016-10-03T14:26:21","1173","3"
"M","37","2016-10-03T10:53:28","1173","1"
,"0","2016-10-03T09:19:04","1138","3"
,"0","2016-10-03T12:41:40","1138","3"
,"0","2016-10-03T08:23:21","1138","3"
,"0","2016-10-03T10:25:07","1138","3"
,"0","2016-10-03T09:42:03","1138","1"
,"0","2016-10-03T14:37:47","1037","3"
,"0","2016-10-03T15:01:25","1037","1"
,"0","2016-10-03T14:59:49","1037","1"
,"0","2016-10-03T09:17:43","1037","3"
,"0","2016-10-03T11:28:45","1037","3"
,"0","2016-10-03T10:10:36","1037","1"
,"0","2016-10-03T08:06:44","1037","1"
,"0","2016-10-03T12:18:56","1300","1"
,"0","2016-10-03T08:07:16","1114","3"
,"0","2016-10-03T12:21:48","1114","3"
,"0","2016-10-03T15:58:06","1087","3"
,"0","2016-10-03T19:04:46","1087","3"
,"0","2016-10-03T23:13:29","1087","3"
,"0","2016-10-03T20:02:24","1087","1"
,"0","2016-10-03T20:04:19","1087","3"
,"0","2016-10-03T15:24:37","1027","7"
,"0","2016-10-03T15:24:35","1027","7"
,"0","2016-10-03T15:24:31","1027","7"
,"0","2016-10-03T19:57:32","1027","1"
,"0","2016-10-03T19:01:16","1027","1"
,"0","2016-10-03T15:32:41","1027","1"
,"0","2016-10-03T16:37:32","1027","1"
,"0","2016-10-03T20:32:03","1027","1"
,"0","2016-10-03T16:51:47","1027","1"
,"0","2016-10-03T15:24:42","1027","7"
,"0","2016-10-03T15:24:40","1027","7"
,"0","2016-10-03T08:54:40","1117","3"
,"0","2016-10-03T06:43:26","1117","9"
,"0","2016-10-03T07:16:13","1117","7"
,"0","2016-10-03T20:34:28","1117","1"
,"0","2016-10-03T09:40:23","1117","7"
,"0","2016-10-03T12:02:51","1117","3"
,"0","2016-10-03T15:05:01","1117","1"
,"0","2016-10-03T17:32:36","1117","3"
,"0","2016-10-03T15:07:44","1117","7"
,"0","2016-10-03T07:45:07","1117","3"
,"0","2016-10-03T16:11:23","1117","1"
,"0","2016-10-03T09:10:41","1117","7"
,"0","2016-10-03T16:11:08","1117","1"
,"0","2016-10-03T16:11:13","1117","7"
,"0","2016-10-03T09:08:49","1117","3"
,"0","2016-10-03T17:17:08","1117","1"
,"0","2016-10-03T17:06:02","1117","1"
,"0","2016-10-03T17:12:57","1117","3"
,"0","2016-10-03T17:47:54","1117","3"
,"0","2016-10-03T06:05:22","1117","7"
,"0","2016-10-03T20:43:07","1117","1"
,"0","2016-10-03T17:46:12","1117","3"
,"0","2016-10-03T19:05:28","1117","1"
,"0","2016-10-03T18:33:57","1117","3"
,"0","2016-10-03T18:07:19","1117","3"
,"0","2016-10-03T09:10:29","1117","7"
,"0","2016-10-03T16:28:47","1117","1"
,"0","2016-10-03T09:40:36","1117","1"
,"0","2016-10-03T07:42:35","1117","7"
"F","0","2016-10-03T19:50:39","1051","7"
"F","0","2016-10-03T00:11:49","1051","7"
"M","42","2016-10-03T14:49:56","1211","7"
"M","42","2016-10-03T14:49:55","1211","7"
"M","42","2016-10-03T14:49:55","1211","7"
"M","42","2016-10-03T14:49:52","1211","7"
"M","42","2016-10-03T17:10:17","1211","3"
"M","42","2016-10-03T14:49:58","1211","7"
"M","46","2016-10-03T13:04:13","1163","3"
"M","46","2016-10-03T17:07:32","1163","3"
"M","46","2016-10-03T18:17:25","1163","1"
"M","46","2016-10-03T10:26:30","1163","1"
"M","46","2016-10-03T17:37:03","1163","3"
"M","46","2016-10-03T09:05:09","1163","7"
"M","46","2016-10-03T13:53:48","1163","1"
"M","46","2016-10-03T20:12:58","1163","3"
